hole_id,prospect,sample_id,depth_from,depth_to,length,lith1,alt_1_type,alt_1_style,Au_ppm_preferred,Ag_ppm,Al_pct,As_ppm,B_ppm,Ba_ppm,Be_ppm,Bi_ppm,Ca_pct,Cd_ppm,Ce_ppm,Co_ppm,Cr_ppm,Cs_ppm,Cu_ppm,Fe_pct,Ga_ppm,Ge_ppm,Hf_ppm,Hg_ppm,In_ppm,K_pct,La_ppm,Li_ppm,Lu_ppm,Mg_pct,Mn_pct,Mo_ppm,Na_pct,Nb_ppm,Ni_ppm,P_pct,Pb_ppm,Rb_ppm,Re_ppm,S_pct,Sb_ppm,Sc_ppm,Se_ppm,Sn_ppm,Sr_ppm,Ta_ppm,Tb_ppm,Te_ppm,Th_ppm,Ti_pct,Tl_ppm,U_ppm,V_ppm,W_ppm,Y_ppm,Yb_ppm,Zn_ppm,Zr_ppm
HOLE_007,Jerimum de Cima,101090,125.30,127.30,2.00,IG,CTHM,,0.01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
HOLE_007,Jerimum de Cima,101091,127.30,129.30,2.00,IG,CTHM,,0.03,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
HOLE_007,Jerimum de Cima,101092,129.30,130.70,1.40,IG,CTHM,,0.00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
HOLE_007,Jerimum de Cima,101093,130.70,131.30,0.60,IG,SER,,2.07,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
HOLE_007,Jerimum de Cima,101094,131.30,133.30,2.00,IG,SER,,0.00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
HOLE_007,Jerimum de Cima,101095,133.30,135.30,2.00,IG,CT,,0.08,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
HOLE_007,Jerimum de Cima,101096,135.30,137.30,2.00,IG,CT,,0.14,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
HOLE_007,Jerimum de Cima,101097,137.30,139.80,2.50,IG,CT,,0.00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
HOLE_007,Jerimum de Cima,101098,139.80,140.50,0.70,IG,CT,,0.25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
HOLE_007,Jerimum de Cima,101099,140.50,141.90,1.40,IG,CT,,0.00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
HOLE_007,Jerimum de Cima,101100,141.90,143.10,1.20,IG,CT,,0.00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
HOLE_007,Jerimum de Cima,101101,143.10,144.20,1.10,IG,CT,,0.00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
HOLE_007,Jerimum de Cima,101102,144.20,145.80,1.60,IG,CT,,1.58,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
HOLE_007,Jerimum de Cima,101103,145.80,147.80,2.00,IG,CTHM,,0.05,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
HOLE_007,Jerimum de Cima,101104,147.80,149.80,2.00,IG,CTHM,,0.00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
HOLE_007,Jerimum de Cima,101105,149.80,151.80,2.00,IG,CTHM,,0.00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
HOLE_007,Jerimum de Cima,101106,151.80,153.80,2.00,IG,CTHM,,0.00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
HOLE_007,Jerimum de Cima,101107,153.80,155.80,2.00,IG,CTHM,,0.00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
HOLE_007,Jerimum de Cima,101108,155.80,157.80,2.00,IG,CTHM,,0.22,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
HOLE_007,Jerimum de Cima,101109,157.80,159.80,2.00,IG,CT,,0.00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
HOLE_007,Jerimum de Cima,101110,159.80,161.80,2.00,IG,CT,,0.00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
HOLE_007,Jerimum de Cima,101111,161.80,163.80,2.00,IG,CT,,0.00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
HOLE_007,Jerimum de Cima,101112,163.80,165.80,2.00,IG,CTHM,,0.00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
HOLE_007,Jerimum de Cima,101113,165.80,167.80,2.00,IG,CTHM,,0.00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
HOLE_007,Jerimum de Cima,101114,167.80,169.80,2.00,IG,CTHM,,0.00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
HOLE_007,Jerimum de Cima,101115,169.80,171.80,2.00,IG,CTHM,,0.00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
HOLE_007,Jerimum de Cima,101116,171.80,173.80,2.00,IG,CTHM,,0.09,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
HOLE_007,Jerimum de Cima,101117,173.80,175.80,2.00,IG,CTHM,,0.03,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
HOLE_007,Jerimum de Cima,101118,175.80,177.80,2.00,IG,CTHM,,0.00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
HOLE_007,Jerimum de Cima,101119,177.80,179.80,2.00,IG,CTHM,,0.00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
HOLE_007,Jerimum de Cima,101120,179.80,181.80,2.00,IG,CTHM,,0.00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
HOLE_007,Jerimum de Cima,101121,181.80,183.80,2.00,IG,CTHM,,0.00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
HOLE_007,Jerimum de Cima,101122,183.80,185.50,1.70,IG,CTHM,,0.00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
HOLE_007,Jerimum de Cima,101123,185.50,186.60,1.10,IG,CTHM,,0.06,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
HOLE_007,Jerimum de Cima,101124,186.60,187.10,0.50,IG,CTHM,,0.17,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
HOLE_007,Jerimum de Cima,101125,187.10,188.30,1.20,IG,CTHM,,0.15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
HOLE_007,Jerimum de Cima,101126,188.30,190.30,2.00,IG,CTHM,,0.00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
HOLE_007,Jerimum de Cima,101127,190.30,192.30,2.00,IG,CT,,0.00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
HOLE_007,Jerimum de Cima,101128,192.30,194.30,2.00,IG,CT,,0.00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
HOLE_007,Jerimum de Cima,101129,194.30,195.40,1.10,IG,CT,,0.00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
HOLE_007,Jerimum de Cima,101130,195.40,195.90,0.50,IG,SER,,3.07,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
HOLE_007,Jerimum de Cima,101131,195.90,197.40,1.50,IG,CT,,0.06,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
HOLE_007,Jerimum de Cima,101132,197.40,197.90,0.50,IG,CT,,0.79,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
HOLE_007,Jerimum de Cima,101133,197.90,199.90,2.00,IG,CT,,0.00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
HOLE_007,Jerimum de Cima,101134,199.90,200.90,1.00,IG,SER,,7.67,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
HOLE_007,Jerimum de Cima,101135,200.90,201.90,1.00,IG,CT,,0.03,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
HOLE_007,Jerimum de Cima,101136,201.90,203.30,1.40,IG,CT,,0.01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
HOLE_007,Jerimum de Cima,101137,203.30,204.70,1.40,IG,CT,,0.00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
HOLE_007,Jerimum de Cima,101138,204.70,206.70,2.00,MD,CT,,0.00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
HOLE_007,Jerimum de Cima,101139,206.70,208.70,2.00,MD,CT,,0.00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
HOLE_007,Jerimum de Cima,101140,208.70,210.70,2.00,MD,CT,,0.00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
HOLE_007,Jerimum de Cima,101141,210.70,212.70,2.00,MD,CT,,0.00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
HOLE_007,Jerimum de Cima,101142,212.70,214.70,2.00,IG,CT,,0.01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
HOLE_007,Jerimum de Cima,101143,214.70,216.70,2.00,IG,CTHM,,0.00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
HOLE_007,Jerimum de Cima,101144,216.70,218.70,2.00,IG,CTHM,,0.00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
HOLE_007,Jerimum de Cima,101145,218.70,220.70,2.00,IG,CTHM,,0.08,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
HOLE_007,Jerimum de Cima,101146,220.70,222.70,2.00,IG,CTHM,,0.29,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
HOLE_007,Jerimum de Cima,101147,222.70,224.70,2.00,IG,CTHM,,0.01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
HOLE_007,Jerimum de Cima,101148,224.70,226.70,2.00,IG,CTHM,,0.00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
HOLE_007,Jerimum de Cima,101149,226.70,228.70,2.00,IG,CT,,0.03,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
HOLE_007,Jerimum de Cima,101150,228.70,230.70,2.00,IG,CT,,0.00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
HOLE_007,Jerimum de Cima,101151,230.70,232.70,2.00,IG,CTHM,,0.00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
HOLE_007,Jerimum de Cima,101152,232.70,234.00,1.30,IG,CTHM,,0.61,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
HOLE_007,Jerimum de Cima,101153,234.00,234.80,0.80,IG,CTHM,,0.01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
HOLE_007,Jerimum de Cima,101154,234.80,236.80,2.00,IG,CTHM,,0.00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
HOLE_007,Jerimum de Cima,101155,236.80,238.80,2.00,IG,CTHM,,0.10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
HOLE_007,Jerimum de Cima,101156,238.80,240.70,1.90,IG,CTHM,,0.01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
HOLE_007,Jerimum de Cima,101157,240.70,241.40,0.70,IG,CTHM,,0.45,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
HOLE_007,Jerimum de Cima,101158,241.40,243.40,2.00,IG,CTHM,,0.00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
HOLE_007,Jerimum de Cima,101159,243.40,245.40,2.00,IG,CTHM,,0.00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
HOLE_007,Jerimum de Cima,101160,245.40,247.40,2.00,IG,CTHM,,0.00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
HOLE_007,Jerimum de Cima,101161,247.40,249.40,2.00,IG,CTHM,,0.05,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
HOLE_007,Jerimum de Cima,101162,249.40,251.40,2.00,IG,CT,,0.00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
HOLE_007,Jerimum de Cima,101163,251.40,253.40,2.00,IG,CT,,0.00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
HOLE_007,Jerimum de Cima,101164,253.40,255.40,2.00,IG,CT,,0.01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
HOLE_007,Jerimum de Cima,101165,255.40,257.30,1.90,IG,CT,,0.00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
HOLE_007,Jerimum de Cima,101166,257.30,257.90,0.60,IG,CTHM,,0.00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
HOLE_007,Jerimum de Cima,101167,257.90,259.10,1.20,MD,CT,,0.07,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
HOLE_007,Jerimum de Cima,101168,259.10,260.00,0.90,IG,CTHM,,0.01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
HOLE_007,Jerimum de Cima,101169,260.00,261.10,1.10,IG,CTHM,,0.03,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
HOLE_007,Jerimum de Cima,101170,261.10,263.00,1.90,IG,CTHM,,1.32,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
HOLE_007,Jerimum de Cima,101171,263.00,264.70,1.70,IG,SER,,0.51,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
HOLE_007,Jerimum de Cima,101172,264.70,265.30,0.60,IG,CTHM,,0.03,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
HOLE_007,Jerimum de Cima,101173,265.30,266.20,0.90,IG,SER,,0.24,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
HOLE_007,Jerimum de Cima,101174,266.20,268.20,2.00,IG,CT,,0.00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
HOLE_007,Jerimum de Cima,101175,268.20,270.20,2.00,IG,CT,,0.00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
HOLE_007,Jerimum de Cima,101176,270.20,272.20,2.00,IG,CT,,0.00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
HOLE_007,Jerimum de Cima,101177,272.20,274.30,2.10,IG,CT,,0.00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
HOLE_008,Jerimum de Cima,101178,12.20,13.70,1.50,SAP,,,0.02,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
HOLE_008,Jerimum de Cima,101179,13.70,15.20,1.50,SAP,,,0.01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
HOLE_008,Jerimum de Cima,101180,15.20,16.70,1.50,SAP,,,0.00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
HOLE_008,Jerimum de Cima,101181,16.70,18.30,1.60,SAP,,,0.01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
HOLE_008,Jerimum de Cima,101182,18.30,20.30,2.00,SAP,,,0.02,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
HOLE_008,Jerimum de Cima,101183,20.30,21.60,1.30,SAP,,,0.03,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
HOLE_008,Jerimum de Cima,101184,21.60,24.00,2.40,SAP,,,0.00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
HOLE_008,Jerimum de Cima,101185,24.00,26.00,2.00,SAP,,,0.00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
HOLE_008,Jerimum de Cima,101186,26.00,29.00,3.00,SAP,,,0.04,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
HOLE_008,Jerimum de Cima,101187,29.00,32.00,3.00,SAP,,,0.06,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
HOLE_008,Jerimum de Cima,101188,32.00,33.50,1.50,SAP,,,0.04,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
HOLE_008,Jerimum de Cima,101189,33.50,36.50,3.00,SAP,,,0.01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
HOLE_008,Jerimum de Cima,101190,36.50,38.10,1.60,SAP,,,0.00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
HOLE_008,Jerimum de Cima,101191,38.10,39.80,1.70,SAP,,,0.00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
HOLE_008,Jerimum de Cima,101192,39.80,41.10,1.30,SAP,,,0.10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
HOLE_008,Jerimum de Cima,101193,41.10,42.70,1.60,SAP,,,0.00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
HOLE_008,Jerimum de Cima,101194,42.70,44.20,1.50,IG,,,0.00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
HOLE_008,Jerimum de Cima,101195,44.20,46.20,2.00,IG,CTHM,,0.00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
HOLE_008,Jerimum de Cima,101196,46.20,48.20,2.00,IG,CT,,0.00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
HOLE_008,Jerimum de Cima,101197,48.20,50.20,2.00,IG,CT,,0.00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
HOLE_008,Jerimum de Cima,101198,50.20,52.20,2.00,IG,CT,,0.00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
HOLE_008,Jerimum de Cima,101199,52.20,54.20,2.00,IG,CT,,0.01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
HOLE_008,Jerimum de Cima,101200,54.20,56.20,2.00,IG,CT,,0.00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
HOLE_008,Jerimum de Cima,101201,56.20,58.20,2.00,IG,CT,,0.00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
HOLE_008,Jerimum de Cima,101202,58.20,60.20,2.00,IG,CTHM,,0.00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
HOLE_008,Jerimum de Cima,101203,60.20,62.20,2.00,IG,CTHM,,0.00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
HOLE_008,Jerimum de Cima,101204,62.20,64.20,2.00,IG,CTHM,,0.00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
HOLE_008,Jerimum de Cima,101205,64.20,66.20,2.00,IG,CTHM,,0.00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
HOLE_008,Jerimum de Cima,101206,66.20,67.00,0.80,IG,CTHM,,0.00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
HOLE_008,Jerimum de Cima,101207,67.00,69.00,2.00,IG,CTHM,,0.00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
HOLE_008,Jerimum de Cima,101208,69.00,71.00,2.00,IG,CT,,0.00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
HOLE_008,Jerimum de Cima,101209,71.00,73.00,2.00,IG,CT,,0.00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
HOLE_008,Jerimum de Cima,101210,73.00,75.60,2.60,IG,CT,,0.00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
HOLE_008,Jerimum de Cima,101211,75.60,76.90,1.30,IG,CTHM,,0.00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
HOLE_008,Jerimum de Cima,101212,76.90,78.90,2.00,IG,CT,,0.26,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
HOLE_008,Jerimum de Cima,101213,78.90,81.40,2.50,IG,CT,,0.01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
HOLE_008,Jerimum de Cima,101214,81.40,82.00,0.60,IG,CTHM,,0.00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
HOLE_008,Jerimum de Cima,101215,82.00,83.80,1.80,IG,CT,,0.00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
HOLE_008,Jerimum de Cima,101216,83.80,84.30,0.50,IG,CTHM,,0.00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
HOLE_008,Jerimum de Cima,101217,84.30,86.30,2.00,IG,CT,,0.00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
HOLE_008,Jerimum de Cima,101218,86.30,88.30,2.00,IG,CT,,0.01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
HOLE_008,Jerimum de Cima,101219,88.30,90.30,2.00,IG,CT,,0.00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
HOLE_008,Jerimum de Cima,101220,90.30,92.30,2.00,IG,CT,,0.00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
HOLE_008,Jerimum de Cima,101221,92.30,94.30,2.00,IG,CT,,0.00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
HOLE_008,Jerimum de Cima,101222,94.30,96.30,2.00,IG,CT,,0.00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
HOLE_008,Jerimum de Cima,101223,96.30,97.80,1.50,IG,CT,,0.01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
HOLE_008,Jerimum de Cima,101224,97.80,98.70,0.90,IG,CT,,0.02,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
HOLE_008,Jerimum de Cima,101225,98.70,100.40,1.70,IG,CT,,0.02,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
HOLE_008,Jerimum de Cima,101226,100.40,102.00,1.60,IG,CT,,0.00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
HOLE_008,Jerimum de Cima,101227,102.00,103.00,1.00,IG,CT,,0.05,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
HOLE_008,Jerimum de Cima,101228,103.00,104.10,1.10,IG,CT,,1.28,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
HOLE_008,Jerimum de Cima,101229,104.10,105.10,1.00,IG,CTHM,,0.57,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
